,WS_S1,WS_S4,FLOW_S25A,GATE_S25A,HWS_S25A,TWS_S25A,FLOW_S25B,GATE_S25B,HWS_S25B,TWS_S25B,FLOW_S26,GATE_S26,HWS_S26,TWS_S26,PUMP_S26,mean,Timestamp
2010-01-18 00:40:00,0.73,0.71,0.0,0.0,2.06,0.94,0.0,0.0,2.94,0.94,325.54,0.0,2.62,0.9,0.0,0.0,2010-01-18 00:40:00
2010-01-18 00:50:00,0.6,0.62,0.0,0.0,2.06,0.85,0.0,0.0,2.94,0.86,0.0,0.0,2.62,0.77,0.0,0.0,2010-01-18 00:50:00
2010-01-18 01:00:00,0.48,0.55,0.0,0.0,2.06,0.76,0.0,0.0,2.95,0.66,0.0,0.0,2.62,0.64,0.0,0.0,2010-01-18 01:00:00
2010-01-18 01:10:00,0.4,0.47,0.0,0.0,2.06,0.63,0.0,0.0,2.94,0.59,0.0,0.0,2.64,0.55,0.0,0.0,2010-01-18 01:10:00
2010-01-18 01:20:00,0.29,0.4,0.0,0.0,2.06,0.53,0.0,0.0,2.95,0.53,0.0,0.0,2.6,0.47,0.0,0.0,2010-01-18 01:20:00
2010-01-18 01:30:00,0.23,0.31,0.0,0.0,2.06,0.45,0.0,0.0,2.94,0.41,0.0,0.0,2.57,0.39,0.0,0.0,2010-01-18 01:30:00
2010-01-18 01:40:00,0.17,0.22,0.0,0.0,2.06,0.4,0.0,0.0,2.94,0.37,0.0,0.0,2.59,0.34,0.0,0.0,2010-01-18 01:40:00
2010-01-18 01:50:00,0.11,0.15,0.0,0.0,2.06,0.33,0.0,0.0,2.94,0.32,0.0,0.0,2.59,0.28,0.0,0.0,2010-01-18 01:50:00
2010-01-18 02:00:00,0.05,0.06,0.0,0.0,2.06,0.26,0.0,0.0,2.94,0.25,0.0,0.0,2.6,0.23,0.0,0.0,2010-01-18 02:00:00
2010-01-18 02:10:00,-0.01,-0.01,0.0,0.0,2.06,0.2,0.0,0.0,2.94,0.19,0.0,0.0,2.62,0.15,0.0,0.0,2010-01-18 02:10:00
2010-01-18 02:20:00,-0.1,-0.09,0.0,0.0,2.06,0.14,0.0,0.0,2.94,0.13,0.0,0.0,2.63,0.06,0.0,0.0,2010-01-18 02:20:00
2010-01-18 02:30:00,-0.19,-0.18,0.0,0.0,2.06,0.06,0.0,0.0,2.94,0.02,0.0,0.0,2.63,-0.01,0.0,0.0,2010-01-18 02:30:00
2010-01-18 02:40:00,-0.27,-0.24,0.0,0.0,2.06,-0.01,0.0,0.0,2.94,-0.06,0.0,0.0,2.64,-0.1,0.0,0.0,2010-01-18 02:40:00
2010-01-18 02:50:00,-0.35,-0.32,0.0,0.0,2.06,-0.09,0.0,0.0,2.94,-0.13,0.0,0.0,2.64,-0.18,0.0,0.0,2010-01-18 02:50:00
2010-01-18 03:00:00,-0.44,-0.4,0.0,0.0,2.06,-0.16,0.0,0.0,2.94,-0.24,0.0,0.0,2.64,-0.26,0.0,0.0,2010-01-18 03:00:00
2010-01-18 03:10:00,-0.49,-0.47,0.0,0.0,2.06,-0.23,0.0,0.0,2.94,-0.31,0.0,0.0,2.65,-0.35,0.0,0.0,2010-01-18 03:10:00
2010-01-18 03:20:00,-0.57,-0.53,0.0,0.0,2.06,-0.3,0.0,0.0,2.94,-0.37,0.0,0.0,2.65,-0.42,0.0,0.0,2010-01-18 03:20:00
2010-01-18 03:30:00,-0.65,-0.58,0.0,0.0,2.06,-0.36,0.0,0.0,2.94,-0.46,0.0,0.0,2.65,-0.49,0.0,0.0,2010-01-18 03:30:00
2010-01-18 03:40:00,-0.71,-0.63,0.0,0.0,2.06,-0.42,0.0,0.0,2.94,-0.52,0.0,0.0,2.67,-0.55,0.0,0.0,2010-01-18 03:40:00
2010-01-18 03:50:00,-0.74,-0.67,0.0,0.0,2.06,-0.49,0.0,0.0,2.93,-0.57,0.0,0.0,2.68,-0.61,0.0,0.0,2010-01-18 03:50:00
2010-01-18 04:00:00,-0.81,-0.7,0.0,0.0,2.06,-0.54,0.0,0.0,2.93,-0.62,0.0,0.0,2.68,-0.65,0.0,0.0,2010-01-18 04:00:00
2010-01-18 04:10:00,-0.82,-0.72,0.0,0.0,2.06,-0.58,0.0,0.0,2.93,-0.65,0.0,0.0,2.69,-0.68,0.0,0.0,2010-01-18 04:10:00
2010-01-18 04:20:00,-0.85,-0.73,0.0,0.0,2.06,-0.61,0.0,0.0,2.93,-0.68,0.0,0.0,2.69,-0.71,0.0,0.0,2010-01-18 04:20:00
2010-01-18 04:30:00,-0.87,-0.74,0.0,0.0,2.06,-0.63,0.0,0.0,2.94,-0.69,0.0,0.0,2.69,-0.71,0.0,0.0,2010-01-18 04:30:00
2010-01-18 04:40:00,-0.87,-0.75,0.0,0.0,2.06,-0.65,0.0,0.0,2.93,-0.7,0.0,0.0,2.7,-0.71,0.0,0.0,2010-01-18 04:40:00
2010-01-18 04:50:00,-0.86,-0.75,0.0,0.0,2.06,-0.67,0.0,0.0,2.93,-0.69,0.0,0.0,2.69,-0.72,0.0,0.0,2010-01-18 04:50:00
2010-01-18 05:00:00,-0.84,-0.72,0.0,0.0,2.05,-0.64,0.0,0.0,2.94,-0.65,0.0,0.0,2.69,-0.68,0.0,0.0,2010-01-18 05:00:00
2010-01-18 05:10:00,-0.82,-0.7,0.0,0.0,2.05,-0.64,0.0,0.0,2.93,-0.63,0.0,0.0,2.71,-0.68,0.0,0.0,2010-01-18 05:10:00
2010-01-18 05:20:00,-0.77,-0.63,0.0,0.0,2.05,-0.6,0.0,0.0,2.93,-0.62,0.0,0.0,2.71,-0.64,0.0,0.0,2010-01-18 05:20:00
2010-01-18 05:30:00,-0.72,-0.59,0.0,0.0,2.05,-0.57,0.0,0.0,2.93,-0.56,0.0,0.0,2.71,-0.61,0.0,0.0,2010-01-18 05:30:00
2010-01-18 05:40:00,-0.71,-0.59,0.0,0.0,2.05,-0.53,0.0,0.0,2.93,-0.52,0.0,0.0,2.72,-0.56,0.0,0.0,2010-01-18 05:40:00
2010-01-18 05:50:00,-0.66,-0.52,0.0,0.0,2.05,-0.5,0.0,0.0,2.94,-0.49,0.0,0.0,2.73,-0.5,0.0,0.0,2010-01-18 05:50:00
2010-01-18 06:00:00,-0.6,-0.45,0.0,0.0,2.04,-0.44,0.0,0.0,2.93,-0.43,0.0,0.0,2.73,-0.48,0.0,0.0,2010-01-18 06:00:00
2010-01-18 06:10:00,-0.54,-0.37,0.0,0.0,2.04,-0.39,0.0,0.0,2.93,-0.38,0.0,0.0,2.73,-0.42,0.0,0.0,2010-01-18 06:10:00
2010-01-18 06:20:00,-0.49,-0.3,0.0,0.0,2.04,-0.32,0.0,0.0,2.94,-0.32,0.0,0.0,2.73,-0.35,0.0,0.0,2010-01-18 06:20:00
2010-01-18 06:30:00,-0.37,-0.23,0.0,0.0,2.04,-0.25,0.0,0.0,2.94,-0.22,0.0,0.0,2.73,-0.26,0.0,0.0,2010-01-18 06:30:00
2010-01-18 06:40:00,-0.3,-0.14,0.0,0.0,2.04,-0.18,0.0,0.0,2.93,-0.13,0.0,0.0,2.75,-0.16,0.0,0.0,2010-01-18 06:40:00
2010-01-18 06:50:00,-0.15,-0.06,0.0,0.0,2.03,-0.1,0.0,0.0,2.93,-0.06,0.0,0.0,2.75,-0.19,0.0,0.0,2010-01-18 06:50:00
2010-01-18 07:00:00,-0.08,0.09,0.0,0.0,2.04,0.01,0.0,0.0,2.93,0.14,0.0,0.0,2.75,-0.09,0.0,0.0,2010-01-18 07:00:00
2010-01-18 07:10:00,0.0,0.13,0.0,0.0,2.03,0.12,0.0,0.0,2.94,0.13,0.0,0.0,2.75,0.01,0.0,0.0,2010-01-18 07:10:00
2010-01-18 07:20:00,0.06,0.25,0.0,0.0,2.03,0.24,0.0,0.0,2.93,0.23,0.0,0.0,2.75,0.19,0.0,0.0,2010-01-18 07:20:00
2010-01-18 07:30:00,0.16,0.33,0.0,0.0,2.03,0.28,0.0,0.0,2.94,0.33,0.0,0.0,2.75,0.34,0.0,0.0,2010-01-18 07:30:00
2010-01-18 07:40:00,0.28,0.39,0.0,0.0,2.03,0.36,0.0,0.0,2.94,0.45,0.0,0.0,2.76,0.4,0.0,0.0,2010-01-18 07:40:00
2010-01-18 07:50:00,0.34,0.5,0.0,0.0,2.03,0.49,0.0,0.0,2.93,0.53,0.0,0.0,2.76,0.47,0.0,0.0,2010-01-18 07:50:00
2010-01-18 08:00:00,0.47,0.56,0.0,0.0,2.03,0.6,0.0,0.0,2.94,0.62,0.0,0.0,2.76,0.59,0.0,0.0,2010-01-18 08:00:00
2010-01-18 08:10:00,0.54,0.64,0.0,0.0,2.02,0.69,0.0,0.0,2.94,0.74,0.0,0.0,2.76,0.68,0.0,0.0,2010-01-18 08:10:00
2010-01-18 08:20:00,0.63,0.71,0.0,0.0,2.02,0.76,0.0,0.0,2.94,0.79,0.0,0.0,2.76,0.75,0.0,0.0,2010-01-18 08:20:00
2010-01-18 08:30:00,0.72,0.79,0.0,0.0,2.02,0.85,0.0,0.0,2.94,0.86,0.0,0.0,2.76,0.81,0.0,0.0,2010-01-18 08:30:00
2010-01-18 08:40:00,0.78,0.85,0.0,0.0,2.02,0.93,0.0,0.0,2.94,0.93,0.0,0.0,2.77,0.89,0.0,0.0,2010-01-18 08:40:00
2010-01-18 08:50:00,0.84,0.91,0.0,0.0,2.02,0.98,0.0,0.0,2.94,0.98,0.0,0.0,2.77,0.96,0.0,0.0,2010-01-18 08:50:00
2010-01-18 09:00:00,0.9,1.0,0.0,0.0,2.02,1.05,0.0,0.0,2.94,1.07,0.0,0.0,2.78,1.03,0.0,0.0,2010-01-18 09:00:00
2010-01-18 09:10:00,0.94,1.06,0.0,0.0,2.02,1.11,0.0,0.0,2.94,1.12,0.0,0.0,2.79,1.09,0.0,0.0,2010-01-18 09:10:00
2010-01-18 09:20:00,1.0,1.11,0.0,0.0,2.02,1.19,0.0,0.0,2.95,1.17,0.0,0.0,2.79,1.13,0.0,0.0,2010-01-18 09:20:00
2010-01-18 09:30:00,1.07,1.19,0.0,0.0,2.02,1.24,0.0,0.0,2.94,1.25,0.0,0.0,2.79,1.2,0.0,0.0,2010-01-18 09:30:00
2010-01-18 09:40:00,1.14,1.25,0.0,0.0,2.02,1.27,0.0,0.0,2.95,1.31,0.0,0.0,2.68,1.26,0.0,0.0,2010-01-18 09:40:00
2010-01-18 09:50:00,1.21,1.28,0.0,0.0,2.02,1.37,0.0,0.0,2.94,1.36,177.99,0.0,2.52,1.39,0.0,0.0,2010-01-18 09:50:00
2010-01-18 10:00:00,1.27,1.35,0.0,0.0,2.02,1.43,0.0,0.0,2.95,1.43,435.83,0.0,2.54,1.47,0.0,0.0,2010-01-18 10:00:00
2010-01-18 10:10:00,1.37,1.38,0.0,0.0,2.01,1.49,0.0,0.0,2.94,1.55,420.12,0.0,2.55,1.53,0.0,0.0,2010-01-18 10:10:00
2010-01-18 10:20:00,1.41,1.39,0.0,0.0,2.02,1.58,0.0,0.0,2.95,1.58,405.88,0.0,2.55,1.57,0.0,0.0,2010-01-18 10:20:00
2010-01-18 10:30:00,1.45,1.44,0.0,0.0,2.02,1.62,0.0,0.0,2.95,1.63,399.61,0.0,2.58,1.63,0.0,0.0,2010-01-18 10:30:00
2010-01-18 10:40:00,1.45,1.43,0.0,0.0,2.02,1.61,0.0,0.0,2.95,1.66,403.8,0.0,2.59,1.63,0.0,0.0,2010-01-18 10:40:00
2010-01-18 10:50:00,1.46,1.46,0.0,0.0,2.02,1.62,0.0,0.0,2.94,1.64,405.88,0.0,2.59,1.63,0.0,0.0,2010-01-18 10:50:00
2010-01-18 11:00:00,1.44,1.49,0.0,0.0,2.02,1.62,0.0,0.0,2.94,1.62,410.0,0.0,2.59,1.63,0.0,0.0,2010-01-18 11:00:00
2010-01-18 11:10:00,1.44,1.46,0.0,0.0,2.02,1.6,0.0,0.0,2.95,1.61,410.0,0.0,2.55,1.58,0.0,0.0,2010-01-18 11:10:00
2010-01-18 11:20:00,1.41,1.41,0.0,0.0,2.02,1.6,0.0,0.0,2.95,1.59,403.8,0.0,2.55,1.59,0.0,0.0,2010-01-18 11:20:00
2010-01-18 11:30:00,1.38,1.38,0.0,0.0,2.02,1.56,0.0,0.0,2.94,1.58,412.04,0.0,2.51,1.56,0.0,0.0,2010-01-18 11:30:00
2010-01-18 11:40:00,1.35,1.38,0.0,0.0,2.02,1.55,0.0,0.0,2.94,1.54,419.71,0.0,2.52,1.53,0.0,0.0,2010-01-18 11:40:00
2010-01-18 11:50:00,1.32,1.31,0.0,0.0,2.02,1.49,0.0,0.0,2.94,1.52,420.12,0.0,2.52,1.48,0.0,0.0,2010-01-18 11:50:00
2010-01-18 12:00:00,1.26,1.25,0.0,0.0,2.02,1.45,0.0,0.0,2.93,1.46,427.71,0.0,2.48,1.45,0.0,0.0,2010-01-18 12:00:00
2010-01-18 12:10:00,1.23,1.18,0.0,0.0,2.02,1.39,0.0,0.0,2.95,1.42,437.49,0.0,2.47,1.43,0.0,0.0,2010-01-18 12:10:00
2010-01-18 12:20:00,1.13,1.09,0.0,0.0,2.02,1.34,0.0,0.0,2.94,1.37,448.96,0.0,2.46,1.35,0.0,0.0,2010-01-18 12:20:00
2010-01-18 12:30:00,1.06,1.02,0.0,0.0,2.02,1.25,0.0,0.0,2.93,1.29,452.72,0.0,2.42,1.28,0.0,0.0,2010-01-18 12:30:00
2010-01-18 12:40:00,1.0,0.92,0.0,0.0,2.03,1.17,0.0,0.0,2.94,1.2,458.29,0.0,2.4,1.18,0.0,0.0,2010-01-18 12:40:00
2010-01-18 12:50:00,0.88,0.84,0.0,0.0,2.02,1.09,0.0,0.0,2.95,1.13,469.26,0.0,2.38,1.09,0.0,0.0,2010-01-18 12:50:00
2010-01-18 13:00:00,0.78,0.73,0.0,0.0,2.02,0.99,0.0,0.0,2.94,0.99,479.89,0.0,2.34,1.01,0.0,0.0,2010-01-18 13:00:00
2010-01-18 13:10:00,0.69,0.68,0.0,0.0,2.03,0.89,0.0,0.0,2.94,0.91,502.14,0.0,2.34,0.88,0.0,0.0,2010-01-18 13:10:00
2010-01-18 13:20:00,0.58,0.56,0.0,0.0,2.03,0.8,0.0,0.0,2.95,0.81,510.44,0.0,2.3,0.79,0.0,0.0,2010-01-18 13:20:00
2010-01-18 13:30:00,0.49,0.49,0.0,0.0,2.03,0.7,0.0,0.0,2.94,0.7,513.72,0.0,2.51,0.72,0.0,0.0,2010-01-18 13:30:00
2010-01-18 13:40:00,0.42,0.42,0.0,0.0,2.03,0.62,0.0,0.0,2.94,0.64,173.96,0.0,2.65,0.55,0.0,0.0,2010-01-18 13:40:00
2010-01-18 13:50:00,0.28,0.32,0.0,0.0,2.03,0.55,0.0,0.0,2.93,0.55,0.0,0.0,2.64,0.48,0.0,0.0,2010-01-18 13:50:00
2010-01-18 14:00:00,0.16,0.24,0.0,0.0,2.03,0.45,0.0,0.0,2.94,0.34,0.0,0.0,2.62,0.35,0.0,0.0,2010-01-18 14:00:00
2010-01-18 14:10:00,0.09,0.18,0.0,0.0,2.03,0.34,0.0,0.0,2.94,0.3,0.0,0.0,2.65,0.26,0.0,0.0,2010-01-18 14:10:00
2010-01-18 14:20:00,0.03,0.09,0.0,0.0,2.03,0.24,0.0,0.0,2.95,0.24,0.0,0.0,2.61,0.18,0.0,0.0,2010-01-18 14:20:00
2010-01-18 14:30:00,-0.07,0.04,0.0,0.0,2.03,0.17,0.0,0.0,2.94,0.13,0.0,0.0,2.58,0.14,0.0,0.0,2010-01-18 14:30:00
2010-01-18 14:40:00,-0.12,-0.02,0.0,0.0,2.03,0.12,0.0,0.0,2.93,0.09,0.0,0.0,2.61,0.06,0.0,0.0,2010-01-18 14:40:00
2010-01-18 14:50:00,-0.15,-0.11,0.0,0.0,2.03,0.05,0.0,0.0,2.94,0.03,0.0,0.0,2.61,-0.03,0.0,0.0,2010-01-18 14:50:00
2010-01-18 15:00:00,-0.23,-0.19,0.0,0.0,2.03,-0.01,0.0,0.0,2.94,-0.01,0.0,0.0,2.61,-0.02,0.0,0.0,2010-01-18 15:00:00
2010-01-18 15:10:00,-0.29,-0.25,0.0,0.0,2.03,-0.06,0.0,0.0,2.94,-0.08,0.0,0.0,2.63,-0.11,0.0,0.0,2010-01-18 15:10:00
2010-01-18 15:20:00,-0.35,-0.31,0.0,0.0,2.03,-0.12,0.0,0.0,2.93,-0.13,0.0,0.0,2.64,-0.16,0.0,0.0,2010-01-18 15:20:00
2010-01-18 15:30:00,-0.42,-0.38,0.0,0.0,2.03,-0.17,0.0,0.0,2.93,-0.21,0.0,0.0,2.64,-0.22,0.0,0.0,2010-01-18 15:30:00
2010-01-18 15:40:00,-0.46,-0.41,0.0,0.0,2.03,-0.23,0.0,0.0,2.94,-0.26,0.0,0.0,2.64,-0.28,0.0,0.0,2010-01-18 15:40:00
2010-01-18 15:50:00,-0.52,-0.47,0.0,0.0,2.03,-0.29,0.0,0.0,2.94,-0.33,0.0,0.0,2.64,-0.37,0.0,0.0,2010-01-18 15:50:00
2010-01-18 16:00:00,-0.59,-0.51,0.0,0.0,2.03,-0.34,0.0,0.0,2.93,-0.4,0.0,0.0,2.64,-0.44,0.0,0.0,2010-01-18 16:00:00
2010-01-18 16:10:00,-0.63,-0.53,0.0,0.0,2.03,-0.4,0.0,0.0,2.92,-0.44,0.0,0.0,2.65,-0.47,0.0,0.0,2010-01-18 16:10:00
2010-01-18 16:20:00,-0.66,-0.56,0.0,0.0,2.03,-0.45,0.0,0.0,2.93,-0.48,0.0,0.0,2.65,-0.5,0.0,0.0,2010-01-18 16:20:00
2010-01-18 16:30:00,-0.7,-0.58,0.0,0.0,2.02,-0.48,0.0,0.0,2.93,-0.52,0.0,0.0,2.65,-0.52,0.0,0.0,2010-01-18 16:30:00
2010-01-18 16:40:00,-0.71,-0.58,0.0,0.0,2.02,-0.51,0.0,0.0,2.93,-0.53,0.0,0.0,2.67,-0.55,0.0,0.0,2010-01-18 16:40:00
2010-01-18 16:50:00,-0.71,-0.59,0.0,0.0,2.02,-0.52,0.0,0.0,2.93,-0.54,0.0,0.0,2.67,-0.56,0.0,0.0,2010-01-18 16:50:00
2010-01-18 17:00:00,-0.7,-0.6,0.0,0.0,2.02,-0.52,0.0,0.0,2.93,-0.53,0.0,0.0,2.67,-0.56,0.0,0.0,2010-01-18 17:00:00
2010-01-18 17:10:00,-0.68,-0.58,0.0,0.0,2.02,-0.52,0.0,0.0,2.92,-0.51,0.0,0.0,2.69,-0.56,0.0,0.0,2010-01-18 17:10:00
2010-01-18 17:20:00,-0.66,-0.56,0.0,0.0,2.02,-0.51,0.0,0.0,2.93,-0.49,0.0,0.0,2.69,-0.51,0.0,0.0,2010-01-18 17:20:00
2010-01-18 17:30:00,-0.63,-0.56,0.0,0.0,2.02,-0.48,0.0,0.0,2.93,-0.47,0.0,0.0,2.69,-0.5,0.0,0.0,2010-01-18 17:30:00
2010-01-18 17:40:00,-0.63,-0.48,0.0,0.0,2.02,-0.43,0.0,0.0,2.92,-0.43,0.0,0.0,2.69,-0.46,0.0,0.0,2010-01-18 17:40:00
2010-01-18 17:50:00,-0.57,-0.43,0.0,0.0,2.01,-0.43,0.0,0.0,2.93,-0.4,0.0,0.0,2.69,-0.43,0.0,0.0,2010-01-18 17:50:00
2010-01-18 18:00:00,-0.52,-0.39,0.0,0.0,2.01,-0.38,0.0,0.0,2.94,-0.36,0.0,0.0,2.7,-0.4,0.0,0.0,2010-01-18 18:00:00
2010-01-18 18:10:00,-0.5,-0.31,0.0,0.0,2.01,-0.31,0.0,0.0,2.93,-0.3,0.0,0.0,2.71,-0.33,0.0,0.0,2010-01-18 18:10:00
2010-01-18 18:20:00,-0.44,-0.27,0.0,0.0,2.01,-0.27,0.0,0.0,2.94,-0.26,0.0,0.0,2.71,-0.25,0.0,0.0,2010-01-18 18:20:00
2010-01-18 18:30:00,-0.33,-0.21,0.0,0.0,2.01,-0.2,0.0,0.0,2.93,-0.16,0.0,0.0,2.71,-0.18,0.0,0.0,2010-01-18 18:30:00
2010-01-18 18:40:00,-0.28,-0.14,0.0,0.0,2.01,-0.14,0.0,0.0,2.92,-0.09,0.0,0.0,2.7,-0.13,0.0,0.0,2010-01-18 18:40:00
2010-01-18 18:50:00,-0.18,-0.08,0.0,0.0,2.01,-0.05,0.0,0.0,2.92,-0.03,0.0,0.0,2.7,-0.04,0.0,0.0,2010-01-18 18:50:00
2010-01-18 19:00:00,-0.1,0.04,0.0,0.0,2.01,0.02,0.0,0.0,2.93,0.07,0.0,0.0,2.7,0.02,0.0,0.0,2010-01-18 19:00:00
2010-01-18 19:10:00,-0.02,0.11,0.0,0.0,2.0,0.1,0.0,0.0,2.93,0.14,0.0,0.0,2.72,0.09,0.0,0.0,2010-01-18 19:10:00
2010-01-18 19:20:00,0.05,0.16,0.0,0.0,2.0,0.19,0.0,0.0,2.93,0.21,0.0,0.0,2.72,0.2,0.0,0.0,2010-01-18 19:20:00
2010-01-18 19:30:00,0.14,0.27,0.0,0.0,2.0,0.28,0.0,0.0,2.93,0.32,0.0,0.0,2.72,0.28,0.0,0.0,2010-01-18 19:30:00
2010-01-18 19:40:00,0.23,0.32,0.0,0.0,2.0,0.34,0.0,0.0,2.95,0.39,0.0,0.0,2.73,0.37,0.0,0.0,2010-01-18 19:40:00
2010-01-18 19:50:00,0.29,0.41,0.0,0.0,2.0,0.45,0.0,0.0,2.93,0.46,0.0,0.0,2.73,0.45,0.0,0.0,2010-01-18 19:50:00
2010-01-18 20:00:00,0.39,0.49,0.0,0.0,2.0,0.53,0.0,0.0,2.93,0.56,0.0,0.0,2.73,0.52,0.0,0.0,2010-01-18 20:00:00
2010-01-18 20:10:00,0.46,0.54,0.0,0.0,2.0,0.6,0.0,0.0,2.94,0.63,0.0,0.0,2.74,0.59,0.0,0.0,2010-01-18 20:10:00
2010-01-18 20:20:00,0.52,0.63,0.0,0.0,1.99,0.66,0.0,0.0,2.93,0.69,0.0,0.0,2.74,0.66,0.0,0.0,2010-01-18 20:20:00
2010-01-18 20:30:00,0.6,0.71,0.0,0.0,2.0,0.74,0.0,0.0,2.94,0.77,0.0,0.0,2.74,0.7,0.0,0.0,2010-01-18 20:30:00
2010-01-18 20:40:00,0.66,0.76,0.0,0.0,1.99,0.81,0.0,0.0,2.95,0.82,0.0,0.0,2.74,0.76,0.0,0.0,2010-01-18 20:40:00
2010-01-18 20:50:00,0.72,0.82,0.0,0.0,1.99,0.87,0.0,0.0,2.94,0.89,0.0,0.0,2.74,0.85,0.0,0.0,2010-01-18 20:50:00
2010-01-18 21:00:00,0.8,0.88,0.0,0.0,2.0,0.93,0.0,0.0,2.93,0.97,0.0,0.0,2.74,0.92,0.0,0.0,2010-01-18 21:00:00
2010-01-18 21:10:00,0.84,0.92,0.0,0.0,2.0,1.01,0.0,0.0,2.94,1.02,0.0,0.0,2.75,0.97,0.0,0.0,2010-01-18 21:10:00
2010-01-18 21:20:00,0.9,0.97,0.0,0.0,2.0,1.05,0.0,0.0,2.94,1.07,0.0,0.0,2.75,1.03,0.0,0.0,2010-01-18 21:20:00
2010-01-18 21:30:00,0.96,1.03,0.0,0.0,1.99,1.11,0.0,0.0,2.94,1.12,0.0,0.0,2.75,1.09,0.0,0.0,2010-01-18 21:30:00
2010-01-18 21:40:00,0.99,1.06,0.0,0.0,1.99,1.15,0.0,0.0,2.93,1.17,0.0,0.0,2.76,1.14,0.0,0.0,2010-01-18 21:40:00
2010-01-18 21:50:00,1.05,1.11,0.0,0.0,1.99,1.19,0.0,0.0,2.94,1.2,0.0,0.0,2.76,1.17,0.0,0.0,2010-01-18 21:50:00
2010-01-18 22:00:00,1.08,1.17,0.0,0.0,1.99,1.26,0.0,0.0,2.94,1.26,0.0,0.0,2.76,1.2,0.0,0.0,2010-01-18 22:00:00
2010-01-18 22:10:00,1.1,1.22,0.0,0.0,1.99,1.27,0.0,0.0,2.93,1.29,0.0,0.0,2.76,1.25,0.0,0.0,2010-01-18 22:10:00
2010-01-18 22:20:00,1.16,1.24,0.0,0.0,1.99,1.31,0.0,0.0,2.93,1.32,0.0,0.0,2.76,1.28,0.0,0.0,2010-01-18 22:20:00
2010-01-18 22:30:00,1.21,1.27,0.0,0.0,1.99,1.38,0.0,0.0,2.93,1.38,0.0,0.0,2.76,1.33,0.0,0.0,2010-01-18 22:30:00
2010-01-18 22:40:00,1.22,1.3,0.0,0.0,1.99,1.39,0.0,0.0,2.94,1.41,0.0,0.0,2.76,1.36,0.0,0.0,2010-01-18 22:40:00
2010-01-18 22:50:00,1.25,1.3,0.0,0.0,1.99,1.41,0.0,0.0,2.94,1.43,0.0,0.0,2.76,1.4,0.0,0.0,2010-01-18 22:50:00
2010-01-18 23:00:00,1.29,1.34,0.0,0.0,1.99,1.46,0.0,0.0,2.94,1.47,0.0,0.0,2.76,1.4,0.0,0.0,2010-01-18 23:00:00
2010-01-18 23:10:00,1.29,1.34,0.0,0.0,2.0,1.45,0.0,0.0,2.94,1.47,0.0,0.0,2.76,1.42,0.0,0.0,2010-01-18 23:10:00
2010-01-18 23:20:00,1.31,1.33,0.0,0.0,2.0,1.46,0.0,0.0,2.94,1.48,0.0,0.0,2.76,1.43,0.0,0.0,2010-01-18 23:20:00
2010-01-18 23:30:00,1.29,1.32,0.0,0.0,2.0,1.48,0.0,0.0,2.94,1.49,0.0,0.0,2.76,1.43,0.0,0.0,2010-01-18 23:30:00
2010-01-18 23:40:00,1.29,1.29,0.0,0.0,2.0,1.44,0.0,0.0,2.94,1.46,0.0,0.0,2.77,1.43,0.0,0.0,2010-01-18 23:40:00
2010-01-18 23:50:00,1.27,1.27,0.0,0.0,2.0,1.45,0.0,0.0,2.94,1.45,0.0,0.0,2.77,1.39,0.0,0.0,2010-01-18 23:50:00
2010-01-19 00:00:00,1.21,1.21,0.0,0.0,2.0,1.38,0.0,0.0,2.94,1.4,0.0,0.0,2.77,1.36,0.0,0.0,2010-01-19 00:00:00
2010-01-19 00:10:00,1.18,1.15,0.0,0.0,2.0,1.36,0.0,0.0,2.94,1.36,0.0,0.0,2.76,1.3,0.0,0.0,2010-01-19 00:10:00
2010-01-19 00:20:00,1.12,1.09,0.0,0.0,2.0,1.29,0.0,0.0,2.94,1.32,0.0,0.0,2.76,1.24,0.0,0.0,2010-01-19 00:20:00
2010-01-19 00:30:00,1.03,1.0,0.0,0.0,2.0,1.2,0.0,0.0,2.94,1.21,0.0,0.0,2.76,1.18,0.0,0.0,2010-01-19 00:30:00
2010-01-19 00:40:00,0.95,0.95,0.0,0.0,2.0,1.16,0.0,0.0,2.93,1.14,0.0,0.0,2.77,1.09,0.0,0.0,2010-01-19 00:40:00
2010-01-19 00:50:00,0.86,0.83,0.0,0.0,2.0,1.05,0.0,0.0,2.94,1.07,0.0,0.0,2.77,1.01,0.0,0.0,2010-01-19 00:50:00
2010-01-19 01:00:00,0.76,0.74,0.0,0.0,2.0,0.96,0.0,0.0,2.94,0.95,0.0,0.0,2.77,0.92,0.0,0.0,2010-01-19 01:00:00
2010-01-19 01:10:00,0.67,0.68,0.0,0.0,2.0,0.87,0.0,0.0,2.94,0.86,0.0,0.0,2.78,0.8,0.0,0.0,2010-01-19 01:10:00
2010-01-19 01:20:00,0.55,0.59,0.0,0.0,2.0,0.77,0.0,0.0,2.94,0.77,0.0,0.0,2.78,0.7,0.0,0.0,2010-01-19 01:20:00
2010-01-19 01:30:00,0.46,0.51,0.0,0.0,2.0,0.68,0.0,0.0,2.94,0.65,0.0,0.0,2.78,0.59,0.0,0.0,2010-01-19 01:30:00
2010-01-19 01:40:00,0.37,0.46,0.0,0.0,2.0,0.6,0.0,0.0,2.94,0.57,0.0,0.0,2.79,0.53,0.0,0.0,2010-01-19 01:40:00
