,Date,Time,Stage_01,Flow_01,Stage_02,Flow_02,Stage_03,Flow_03,Precipitation
318,2021-01-01,05:50:00,0.33,-0.97,0.2,0.06,0.2,-0.27,0.06
319,2021-01-01,06:00:00,0.33,-0.99,0.2,0.07,0.2,-0.28,0.06
320,2021-01-01,06:10:00,0.34,-1.01,0.2,0.08,0.2,-0.28,0.06
321,2021-01-01,06:20:00,0.34,-1.03,0.2,0.09,0.21,-0.28,0.06
322,2021-01-01,06:30:00,0.34,-1.04,0.2,0.1,0.21,-0.29,0.06
323,2021-01-01,06:40:00,0.35,-1.06,0.2,0.11,0.21,-0.29,0.06
324,2021-01-01,06:50:00,0.35,-1.07,0.21,0.12,0.21,-0.29,0.06
325,2021-01-01,07:00:00,0.36,-1.09,0.21,0.13,0.21,-0.29,0.06
326,2021-01-01,07:10:00,0.36,-1.1,0.21,0.14,0.21,-0.29,0.07
327,2021-01-01,07:20:00,0.36,-1.11,0.21,0.15,0.21,-0.29,0.07
328,2021-01-01,07:30:00,0.37,-1.13,0.21,0.16,0.21,-0.29,0.07
329,2021-01-01,07:40:00,0.37,-1.15,0.21,0.17,0.21,-0.29,0.08
330,2021-01-01,07:50:00,0.37,-1.17,0.21,0.18,0.21,-0.29,0.08
331,2021-01-01,08:00:00,0.38,-1.2,0.21,0.19,0.22,-0.3,0.09
332,2021-01-01,08:10:00,0.38,-1.24,0.21,0.2,0.22,-0.3,0.09
333,2021-01-01,08:20:00,0.39,-1.29,0.21,0.22,0.22,-0.3,0.09
334,2021-01-01,08:30:00,0.39,-1.34,0.22,0.23,0.22,-0.31,0.09
335,2021-01-01,08:40:00,0.4,-1.39,0.22,0.23,0.22,-0.31,0.1
336,2021-01-01,08:50:00,0.4,-1.44,0.22,0.24,0.22,-0.32,0.1
337,2021-01-01,09:00:00,0.41,-1.49,0.22,0.25,0.22,-0.33,0.1
338,2021-01-01,09:10:00,0.42,-1.54,0.22,0.26,0.22,-0.34,0.11
339,2021-01-01,09:20:00,0.42,-1.59,0.22,0.27,0.23,-0.35,0.12
340,2021-01-01,09:30:00,0.43,-1.64,0.22,0.27,0.23,-0.36,0.14
341,2021-01-01,09:40:00,0.44,-1.71,0.22,0.28,0.23,-0.37,0.16
342,2021-01-01,09:50:00,0.44,-1.79,0.23,0.29,0.23,-0.38,0.17
343,2021-01-01,10:00:00,0.45,-1.91,0.23,0.3,0.23,-0.4,0.19
344,2021-01-01,10:10:00,0.46,-2.05,0.23,0.31,0.23,-0.42,0.21
345,2021-01-01,10:20:00,0.47,-2.23,0.23,0.32,0.24,-0.45,0.25
346,2021-01-01,10:30:00,0.49,-2.44,0.23,0.32,0.24,-0.48,0.27
347,2021-01-01,10:40:00,0.5,-2.71,0.23,0.33,0.24,-0.51,0.49
348,2021-01-01,10:50:00,0.52,-3.13,0.24,0.33,0.24,-0.56,1.13
349,2021-01-01,11:00:00,0.55,-3.86,0.24,0.33,0.25,-0.62,1.56
350,2021-01-01,11:10:00,0.59,-4.95,0.24,0.33,0.25,-0.71,0.41
351,2021-01-01,11:20:00,0.64,-6.33,0.24,0.33,0.26,-0.84,0.35
352,2021-01-01,11:30:00,0.7,-7.83,0.25,0.31,0.27,-1.03,0.27
353,2021-01-01,11:40:00,0.77,-8.98,0.25,0.28,0.28,-1.25,0.22
354,2021-01-01,11:50:00,0.83,-9.59,0.25,0.24,0.29,-1.48,0.2
355,2021-01-01,12:00:00,0.88,-9.78,0.25,0.18,0.3,-1.74,0.18
356,2021-01-01,12:10:00,0.92,-9.2,0.26,0.14,0.31,-1.95,0.17
357,2021-01-01,12:20:00,0.93,-8.63,0.26,0.16,0.32,-2.09,0.16
358,2021-01-01,12:30:00,0.93,-7.94,0.27,0.24,0.33,-2.17,0.16
359,2021-01-01,12:40:00,0.93,-7.27,0.27,0.43,0.34,-2.18,0.15
360,2021-01-01,12:50:00,0.92,-6.72,0.28,0.69,0.34,-2.15,0.14
361,2021-01-01,13:00:00,0.91,-6.22,0.29,0.99,0.34,-2.08,0.14
362,2021-01-01,13:10:00,0.89,-5.75,0.3,1.32,0.35,-2.01,0.13
363,2021-01-01,13:20:00,0.88,-5.31,0.31,1.67,0.35,-1.9,0.13
364,2021-01-01,13:30:00,0.87,-4.89,0.32,1.89,0.35,-1.77,0.12
365,2021-01-01,13:40:00,0.86,-4.48,0.33,2.03,0.35,-1.62,0.12
366,2021-01-01,13:50:00,0.84,-4.09,0.35,2.17,0.36,-1.45,0.11
367,2021-01-01,14:00:00,0.83,-3.71,0.36,2.28,0.36,-1.27,0.11
368,2021-01-01,14:10:00,0.83,-3.32,0.37,2.38,0.36,-1.06,0.11
369,2021-01-01,14:20:00,0.82,-2.98,0.37,2.47,0.37,-0.84,0.1
370,2021-01-01,14:30:00,0.81,-2.62,0.38,2.54,0.37,-0.58,0.1
371,2021-01-01,14:40:00,0.81,-2.29,0.39,2.61,0.38,-0.26,0.09
372,2021-01-01,14:50:00,0.8,-1.94,0.4,2.69,0.38,0.13,0.09
373,2021-01-01,15:00:00,0.8,-1.58,0.4,2.77,0.38,0.32,0.08
374,2021-01-01,15:10:00,0.8,-1.23,0.41,2.84,0.39,0.41,0.08
375,2021-01-01,15:20:00,0.8,-0.89,0.41,2.87,0.39,0.51,0.08
376,2021-01-01,15:30:00,0.8,-0.54,0.42,2.89,0.39,0.6,0.08
377,2021-01-01,15:40:00,0.8,-0.2,0.42,2.91,0.4,0.68,0.08
378,2021-01-01,15:50:00,0.8,0.1,0.43,2.92,0.4,0.75,0.08
379,2021-01-01,16:00:00,0.8,0.28,0.43,2.93,0.4,0.82,0.08
380,2021-01-01,16:10:00,0.81,0.38,0.43,2.95,0.4,0.88,0.08
381,2021-01-01,16:20:00,0.81,0.45,0.44,2.96,0.41,0.94,0.08
382,2021-01-01,16:30:00,0.81,0.54,0.44,2.98,0.41,0.99,0.08
383,2021-01-01,16:40:00,0.81,0.62,0.44,3.0,0.41,1.04,0.07
384,2021-01-01,16:50:00,0.81,0.68,0.45,3.02,0.41,1.08,0.08
385,2021-01-01,17:00:00,0.81,0.74,0.45,3.03,0.42,1.12,0.07
386,2021-01-01,17:10:00,0.81,0.79,0.45,3.05,0.42,1.17,0.07
387,2021-01-01,17:20:00,0.81,0.84,0.46,3.07,0.42,1.21,0.07
388,2021-01-01,17:30:00,0.81,0.88,0.46,3.08,0.43,1.25,0.07
389,2021-01-01,17:40:00,0.81,0.93,0.46,3.1,0.43,1.29,0.07
390,2021-01-01,17:50:00,0.81,0.97,0.46,3.11,0.43,1.32,0.07
391,2021-01-01,18:00:00,0.81,1.0,0.47,3.12,0.43,1.36,0.07
392,2021-01-01,18:10:00,0.81,1.04,0.47,3.13,0.44,1.4,0.07
393,2021-01-01,18:20:00,0.81,1.07,0.47,3.14,0.44,1.44,0.07
394,2021-01-01,18:30:00,0.81,1.1,0.47,3.15,0.44,1.48,0.07
395,2021-01-01,18:40:00,0.81,1.13,0.48,3.15,0.44,1.51,0.06
396,2021-01-01,18:50:00,0.81,1.16,0.48,3.16,0.45,1.55,0.06
397,2021-01-01,19:00:00,0.81,1.19,0.48,3.17,0.45,1.59,0.06
398,2021-01-01,19:10:00,0.82,1.23,0.49,3.18,0.45,1.62,0.06
399,2021-01-01,19:20:00,0.82,1.26,0.49,3.19,0.45,1.66,0.06
400,2021-01-01,19:30:00,0.82,1.29,0.49,3.2,0.46,1.69,0.06
401,2021-01-01,19:40:00,0.82,1.32,0.49,3.2,0.46,1.72,0.06
402,2021-01-01,19:50:00,0.82,1.35,0.5,3.21,0.46,1.75,0.06
403,2021-01-01,20:00:00,0.82,1.38,0.5,3.23,0.46,1.78,0.06
404,2021-01-01,20:10:00,0.82,1.42,0.5,3.24,0.46,1.81,0.06
405,2021-01-01,20:20:00,0.82,1.45,0.5,3.25,0.47,1.84,0.06
406,2021-01-01,20:30:00,0.82,1.48,0.5,3.27,0.47,1.86,0.06
407,2021-01-01,20:40:00,0.82,1.52,0.51,3.28,0.47,1.89,0.06
408,2021-01-01,20:50:00,0.82,1.55,0.51,3.29,0.47,1.91,0.05
409,2021-01-01,21:00:00,0.82,1.59,0.51,3.31,0.47,1.94,0.05
410,2021-01-01,21:10:00,0.82,1.62,0.51,3.32,0.48,1.96,0.05
411,2021-01-01,21:20:00,0.82,1.66,0.52,3.33,0.48,1.98,0.05
412,2021-01-01,21:30:00,0.82,1.71,0.52,3.35,0.48,2.0,0.05
413,2021-01-01,21:40:00,0.82,1.75,0.52,3.36,0.48,2.02,0.05
414,2021-01-01,21:50:00,0.82,1.79,0.52,3.37,0.48,2.04,0.05
415,2021-01-01,22:00:00,0.82,1.83,0.52,3.39,0.49,2.06,0.05
416,2021-01-01,22:10:00,0.82,1.87,0.53,3.4,0.49,2.08,0.05
417,2021-01-01,22:20:00,0.82,1.9,0.53,3.42,0.49,2.1,0.05
418,2021-01-01,22:30:00,0.82,1.94,0.53,3.43,0.49,2.12,0.05
419,2021-01-01,22:40:00,0.82,1.97,0.53,3.44,0.49,2.14,0.04
420,2021-01-01,22:50:00,0.82,2.0,0.53,3.46,0.49,2.16,0.05
421,2021-01-01,23:00:00,0.83,2.03,0.53,3.47,0.5,2.17,0.04
422,2021-01-01,23:10:00,0.83,2.06,0.54,3.48,0.5,2.19,0.04
423,2021-01-01,23:20:00,0.83,2.09,0.54,3.49,0.5,2.21,0.04
424,2021-01-01,23:30:00,0.83,2.12,0.54,3.51,0.5,2.23,0.04
425,2021-01-01,23:40:00,0.83,2.15,0.54,3.52,0.5,2.25,0.04
426,2021-01-01,23:50:00,0.83,2.18,0.54,3.53,0.5,2.26,0.04
427,2021-01-02,00:00:00,0.83,2.2,0.54,3.54,0.5,2.28,0.04
428,2021-01-02,00:10:00,0.83,2.23,0.54,3.55,0.5,2.3,0.04
429,2021-01-02,00:20:00,0.83,2.25,0.55,3.56,0.51,2.32,0.04
430,2021-01-02,00:30:00,0.83,2.28,0.55,3.57,0.51,2.33,0.04
431,2021-01-02,00:40:00,0.83,2.31,0.55,3.58,0.51,2.35,0.03
432,2021-01-02,00:50:00,0.83,2.33,0.55,3.58,0.51,2.37,0.03
433,2021-01-02,01:00:00,0.83,2.35,0.55,3.59,0.51,2.38,0.03
434,2021-01-02,01:10:00,0.83,2.38,0.55,3.6,0.51,2.4,0.0
435,2021-01-02,01:20:00,0.83,2.42,0.55,3.61,0.51,2.42,0.0
436,2021-01-02,01:30:00,0.83,2.47,0.55,3.61,0.51,2.43,0.0
437,2021-01-02,01:40:00,0.83,2.54,0.56,3.62,0.51,2.45,0.0
438,2021-01-02,01:50:00,0.82,2.62,0.56,3.63,0.52,2.48,0.0
439,2021-01-02,02:00:00,0.82,2.7,0.56,3.63,0.52,2.51,0.0
440,2021-01-02,02:10:00,0.82,2.79,0.56,3.64,0.52,2.53,0.0
441,2021-01-02,02:20:00,0.82,2.87,0.56,3.64,0.52,2.56,0.0
442,2021-01-02,02:30:00,0.81,2.94,0.56,3.64,0.52,2.59,0.0
443,2021-01-02,02:40:00,0.81,2.99,0.56,3.64,0.52,2.62,0.0
444,2021-01-02,02:50:00,0.81,3.04,0.56,3.64,0.52,2.65,0.0
445,2021-01-02,03:00:00,0.81,3.07,0.56,3.63,0.52,2.67,0.0
446,2021-01-02,03:10:00,0.8,3.1,0.56,3.63,0.52,2.69,0.0
447,2021-01-02,03:20:00,0.8,3.11,0.56,3.62,0.52,2.7,0.0
448,2021-01-02,03:30:00,0.8,3.13,0.56,3.6,0.52,2.72,0.0
449,2021-01-02,03:40:00,0.8,3.13,0.56,3.59,0.52,2.73,0.0
450,2021-01-02,03:50:00,0.8,3.16,0.56,3.57,0.52,2.74,0.0
451,2021-01-02,04:00:00,0.79,3.16,0.56,3.56,0.52,2.75,0.0
452,2021-01-02,04:10:00,0.79,3.16,0.57,3.54,0.52,2.76,0.0
453,2021-01-02,04:20:00,0.79,3.16,0.57,3.53,0.52,2.76,0.0
454,2021-01-02,04:30:00,0.79,3.16,0.57,3.51,0.52,2.77,0.0
455,2021-01-02,04:40:00,0.79,3.15,0.57,3.49,0.52,2.77,0.0
456,2021-01-02,04:50:00,0.78,3.14,0.57,3.48,0.52,2.77,0.0
457,2021-01-02,05:00:00,0.78,3.14,0.57,3.46,0.52,2.77,0.0
458,2021-01-02,05:10:00,0.78,3.13,0.57,3.44,0.52,2.77,0.0
459,2021-01-02,05:20:00,0.78,3.12,0.57,3.43,0.52,2.77,0.0
460,2021-01-02,05:30:00,0.78,3.11,0.57,3.41,0.52,2.77,0.0
461,2021-01-02,05:40:00,0.78,3.09,0.56,3.4,0.52,2.77,0.0
462,2021-01-02,05:50:00,0.78,3.08,0.56,3.38,0.52,2.77,0.0
463,2021-01-02,06:00:00,0.77,3.07,0.56,3.37,0.52,2.76,0.0
464,2021-01-02,06:10:00,0.77,3.06,0.56,3.35,0.52,2.76,0.0
465,2021-01-02,06:20:00,0.77,3.04,0.56,3.34,0.52,2.76,0.0
466,2021-01-02,06:30:00,0.77,3.03,0.56,3.32,0.52,2.76,0.0
467,2021-01-02,06:40:00,0.77,3.02,0.56,3.31,0.52,2.75,0.0
468,2021-01-02,06:50:00,0.77,3.01,0.56,3.3,0.52,2.75,0.0
469,2021-01-02,07:00:00,0.77,2.99,0.56,3.28,0.52,2.75,0.0
470,2021-01-02,07:10:00,0.76,2.98,0.56,3.27,0.52,2.75,0.0
471,2021-01-02,07:20:00,0.76,2.97,0.56,3.26,0.52,2.74,0.0
472,2021-01-02,07:30:00,0.76,2.96,0.56,3.24,0.52,2.74,0.0
473,2021-01-02,07:40:00,0.76,2.94,0.56,3.23,0.52,2.74,0.0
474,2021-01-02,07:50:00,0.76,2.93,0.56,3.21,0.52,2.74,0.0
475,2021-01-02,08:00:00,0.76,2.92,0.56,3.2,0.52,2.73,0.0
476,2021-01-02,08:10:00,0.76,2.91,0.56,3.19,0.52,2.73,0.0
477,2021-01-02,08:20:00,0.76,2.9,0.56,3.17,0.52,2.73,0.0
478,2021-01-02,08:30:00,0.76,2.88,0.56,3.16,0.52,2.73,0.0
479,2021-01-02,08:40:00,0.75,2.87,0.56,3.15,0.52,2.72,0.0
480,2021-01-02,08:50:00,0.75,2.86,0.56,3.14,0.52,2.72,0.0
481,2021-01-02,09:00:00,0.75,2.85,0.56,3.12,0.52,2.72,0.0
482,2021-01-02,09:10:00,0.75,2.84,0.56,3.11,0.52,2.72,0.0
483,2021-01-02,09:20:00,0.75,2.82,0.56,3.1,0.52,2.72,0.0
484,2021-01-02,09:30:00,0.75,2.81,0.56,3.08,0.52,2.71,0.0
485,2021-01-02,09:40:00,0.75,2.8,0.56,3.07,0.52,2.71,0.0
486,2021-01-02,09:50:00,0.75,2.79,0.56,3.06,0.52,2.71,0.0
487,2021-01-02,10:00:00,0.74,2.78,0.56,3.05,0.52,2.71,0.0
488,2021-01-02,10:10:00,0.74,2.77,0.56,3.03,0.52,2.71,0.0
489,2021-01-02,10:20:00,0.74,2.76,0.56,3.02,0.52,2.71,0.0
490,2021-01-02,10:30:00,0.74,2.74,0.56,3.01,0.52,2.7,0.0
491,2021-01-02,10:40:00,0.74,2.73,0.56,2.99,0.52,2.7,0.0
492,2021-01-02,10:50:00,0.74,2.72,0.56,2.98,0.52,2.7,0.0
493,2021-01-02,11:00:00,0.74,2.71,0.56,2.97,0.52,2.7,0.0
494,2021-01-02,11:10:00,0.74,2.7,0.56,2.96,0.52,2.7,0.0
495,2021-01-02,11:20:00,0.74,2.69,0.56,2.94,0.52,2.7,0.0
496,2021-01-02,11:30:00,0.74,2.68,0.56,2.93,0.52,2.7,0.0
497,2021-01-02,11:40:00,0.73,2.67,0.56,2.92,0.52,2.7,0.0
498,2021-01-02,11:50:00,0.73,2.66,0.56,2.9,0.52,2.7,0.0
499,2021-01-02,12:00:00,0.73,2.65,0.56,2.89,0.52,2.7,0.0
500,2021-01-02,12:10:00,0.73,2.63,0.56,2.88,0.52,2.7,0.0
501,2021-01-02,12:20:00,0.73,2.62,0.56,2.86,0.52,2.7,0.0
502,2021-01-02,12:30:00,0.73,2.61,0.56,2.85,0.52,2.7,0.0
503,2021-01-02,12:40:00,0.73,2.6,0.56,2.84,0.52,2.7,0.0
504,2021-01-02,12:50:00,0.73,2.59,0.56,2.82,0.52,2.7,0.0
505,2021-01-02,13:00:00,0.73,2.58,0.56,2.81,0.52,2.7,0.0
506,2021-01-02,13:10:00,0.72,2.57,0.56,2.79,0.52,2.7,0.0
507,2021-01-02,13:20:00,0.72,2.56,0.56,2.78,0.52,2.7,0.0
508,2021-01-02,13:30:00,0.72,2.55,0.56,2.77,0.52,2.7,0.0
509,2021-01-02,13:40:00,0.72,2.54,0.56,2.75,0.52,2.7,0.0
510,2021-01-02,13:50:00,0.72,2.53,0.56,2.73,0.52,2.71,0.0
511,2021-01-02,14:00:00,0.72,2.52,0.56,2.72,0.52,2.71,0.0
512,2021-01-02,14:10:00,0.72,2.51,0.56,2.7,0.52,2.71,0.0
513,2021-01-02,14:20:00,0.72,2.5,0.56,2.68,0.52,2.72,0.0
514,2021-01-02,14:30:00,0.72,2.49,0.56,2.66,0.52,2.72,0.0
515,2021-01-02,14:40:00,0.72,2.48,0.56,2.65,0.52,2.72,0.0
516,2021-01-02,14:50:00,0.72,2.47,0.56,2.64,0.52,2.73,0.0
517,2021-01-02,15:00:00,0.71,2.46,0.56,2.63,0.52,2.73,0.0
518,2021-01-02,15:10:00,0.71,2.45,0.56,2.62,0.52,2.73,0.0
519,2021-01-02,15:20:00,0.71,2.44,0.56,2.61,0.52,2.73,0.0
520,2021-01-02,15:30:00,0.71,2.43,0.56,2.6,0.52,2.73,0.0
521,2021-01-02,15:40:00,0.71,2.42,0.56,2.59,0.52,2.73,0.0
522,2021-01-02,15:50:00,0.71,2.41,0.56,2.58,0.52,2.73,0.0
523,2021-01-02,16:00:00,0.71,2.4,0.56,2.57,0.52,2.73,0.0
524,2021-01-02,16:10:00,0.71,2.39,0.56,2.56,0.52,2.73,0.0
525,2021-01-02,16:20:00,0.71,2.37,0.56,2.55,0.52,2.73,0.0
526,2021-01-02,16:30:00,0.71,2.36,0.56,2.54,0.52,2.73,0.0
527,2021-01-02,16:40:00,0.7,2.35,0.56,2.54,0.52,2.73,0.0
528,2021-01-02,16:50:00,0.7,2.34,0.56,2.53,0.52,2.73,0.0
529,2021-01-02,17:00:00,0.7,2.33,0.56,2.52,0.52,2.73,0.0
530,2021-01-02,17:10:00,0.7,2.32,0.55,2.51,0.52,2.72,0.0
531,2021-01-02,17:20:00,0.7,2.31,0.55,2.5,0.52,2.72,0.0
532,2021-01-02,17:30:00,0.7,2.3,0.55,2.49,0.52,2.72,0.0
533,2021-01-02,17:40:00,0.7,2.29,0.55,2.48,0.52,2.72,0.0
534,2021-01-02,17:50:00,0.7,2.28,0.55,2.47,0.52,2.72,0.0
535,2021-01-02,18:00:00,0.7,2.27,0.55,2.46,0.52,2.72,0.0
536,2021-01-02,18:10:00,0.7,2.26,0.55,2.45,0.52,2.72,0.0
537,2021-01-02,18:20:00,0.7,2.25,0.55,2.44,0.52,2.72,0.0
538,2021-01-02,18:30:00,0.69,2.24,0.55,2.44,0.52,2.71,0.0
539,2021-01-02,18:40:00,0.69,2.23,0.55,2.43,0.52,2.71,0.0
540,2021-01-02,18:50:00,0.69,2.22,0.55,2.42,0.52,2.71,0.0
541,2021-01-02,19:00:00,0.69,2.22,0.55,2.41,0.52,2.71,0.0
542,2021-01-02,19:10:00,0.69,2.21,0.55,2.4,0.52,2.71,0.0
543,2021-01-02,19:20:00,0.69,2.2,0.55,2.39,0.52,2.71,0.0
544,2021-01-02,19:30:00,0.69,2.19,0.55,2.38,0.52,2.7,0.0
545,2021-01-02,19:40:00,0.69,2.18,0.55,2.37,0.52,2.7,0.0
546,2021-01-02,19:50:00,0.69,2.17,0.55,2.37,0.52,2.7,0.0
547,2021-01-02,20:00:00,0.69,2.16,0.55,2.36,0.52,2.7,0.0
548,2021-01-02,20:10:00,0.69,2.15,0.55,2.35,0.52,2.7,0.0
549,2021-01-02,20:20:00,0.69,2.14,0.55,2.34,0.52,2.69,0.0
550,2021-01-02,20:30:00,0.68,2.13,0.55,2.33,0.52,2.69,0.0
551,2021-01-02,20:40:00,0.68,2.12,0.55,2.32,0.52,2.69,0.0
552,2021-01-02,20:50:00,0.68,2.12,0.55,2.32,0.52,2.69,0.0
553,2021-01-02,21:00:00,0.68,2.11,0.55,2.31,0.52,2.69,0.0
554,2021-01-02,21:10:00,0.68,2.1,0.55,2.3,0.52,2.68,0.0
555,2021-01-02,21:20:00,0.68,2.09,0.55,2.29,0.52,2.68,0.0
556,2021-01-02,21:30:00,0.68,2.08,0.55,2.28,0.52,2.68,0.0
557,2021-01-02,21:40:00,0.68,2.07,0.55,2.28,0.52,2.68,0.0
558,2021-01-02,21:50:00,0.68,2.06,0.55,2.27,0.52,2.67,0.0
559,2021-01-02,22:00:00,0.68,2.06,0.55,2.26,0.52,2.67,0.0
560,2021-01-02,22:10:00,0.68,2.05,0.55,2.25,0.52,2.67,0.0
561,2021-01-02,22:20:00,0.68,2.04,0.55,2.24,0.52,2.67,0.0
562,2021-01-02,22:30:00,0.67,2.03,0.55,2.24,0.52,2.66,0.0
563,2021-01-02,22:40:00,0.67,2.02,0.55,2.23,0.52,2.66,0.0
564,2021-01-02,22:50:00,0.67,2.02,0.55,2.22,0.52,2.66,0.0
565,2021-01-02,23:00:00,0.67,2.01,0.55,2.21,0.52,2.66,0.0
566,2021-01-02,23:10:00,0.67,2.0,0.55,2.2,0.52,2.65,0.0
567,2021-01-02,23:20:00,0.67,1.99,0.55,2.2,0.52,2.65,0.0
568,2021-01-02,23:30:00,0.67,1.98,0.55,2.19,0.52,2.65,0.0
569,2021-01-02,23:40:00,0.67,1.98,0.55,2.18,0.52,2.65,0.0
570,2021-01-02,23:50:00,0.67,1.97,0.55,2.17,0.52,2.64,0.0
571,2021-01-03,00:00:00,0.67,1.96,0.55,2.17,0.52,2.64,0.0
572,2021-01-03,00:10:00,0.67,1.95,0.55,2.16,0.52,2.64,0.0
573,2021-01-03,00:20:00,0.67,1.95,0.55,2.15,0.52,2.64,0.0
574,2021-01-03,00:30:00,0.66,1.94,0.55,2.15,0.52,2.63,0.0
575,2021-01-03,00:40:00,0.66,1.93,0.55,2.14,0.52,2.63,0.0
576,2021-01-03,00:50:00,0.66,1.92,0.55,2.13,0.52,2.63,0.0
577,2021-01-03,01:00:00,0.66,1.92,0.55,2.12,0.52,2.63,0.0
578,2021-01-01,01:00:00,0.19,0.0,0.19,0.0,0.19,0.01,0.0
579,2021-01-01,01:10:00,0.19,0.0,0.19,0.0,0.19,0.0,0.06
580,2021-01-01,01:20:00,0.19,-0.02,0.19,0.0,0.19,0.03,0.06
581,2021-01-01,01:30:00,0.19,-0.07,0.19,0.01,0.19,0.01,0.06
582,2021-01-01,01:40:00,0.19,-0.14,0.19,0.02,0.19,0.0,0.06
583,2021-01-01,01:50:00,0.19,-0.23,0.19,0.0,0.19,-0.03,0.06
584,2021-01-01,02:00:00,0.2,-0.33,0.19,-0.01,0.19,-0.06,0.06
585,2021-01-01,02:10:00,0.2,-0.44,0.19,-0.02,0.19,-0.09,0.06
586,2021-01-01,02:20:00,0.21,-0.54,0.19,-0.02,0.19,-0.12,0.06
587,2021-01-01,02:30:00,0.22,-0.63,0.19,-0.03,0.19,-0.15,0.06
588,2021-01-01,02:40:00,0.23,-0.71,0.19,-0.03,0.19,-0.17,0.06
589,2021-01-01,02:50:00,0.24,-0.77,0.19,-0.03,0.19,-0.19,0.06
590,2021-01-01,03:00:00,0.25,-0.82,0.19,-0.03,0.19,-0.21,0.06
591,2021-01-01,03:10:00,0.26,-0.86,0.19,-0.03,0.19,-0.23,0.06
592,2021-01-01,03:20:00,0.27,-0.89,0.19,-0.03,0.19,-0.24,0.06
593,2021-01-01,03:30:00,0.28,-0.92,0.19,-0.03,0.2,-0.26,0.06
594,2021-01-01,03:40:00,0.28,-0.94,0.19,-0.03,0.2,-0.27,0.06
595,2021-01-01,03:50:00,0.29,-0.97,0.19,-0.03,0.2,-0.28,0.07
596,2021-01-01,04:00:00,0.3,-0.99,0.19,-0.02,0.2,-0.29,0.07
597,2021-01-01,04:10:00,0.31,-1.01,0.19,-0.02,0.2,-0.3,0.07
598,2021-01-01,04:20:00,0.31,-1.03,0.2,-0.01,0.2,-0.3,0.07
599,2021-01-01,04:30:00,0.32,-1.06,0.2,-0.01,0.2,-0.31,0.07
600,2021-01-01,04:40:00,0.33,-1.09,0.2,0.0,0.2,-0.32,0.07
601,2021-01-01,04:50:00,0.33,-1.12,0.2,0.01,0.2,-0.33,0.08
602,2021-01-01,05:00:00,0.34,-1.15,0.2,0.02,0.2,-0.33,0.08
603,2021-01-01,05:10:00,0.35,-1.19,0.2,0.03,0.2,-0.34,0.08
604,2021-01-01,05:20:00,0.35,-1.22,0.2,0.04,0.2,-0.35,0.08
605,2021-01-01,05:30:00,0.36,-1.25,0.2,0.04,0.21,-0.35,0.08
606,2021-01-01,05:40:00,0.36,-1.28,0.2,0.05,0.21,-0.36,0.08
607,2021-01-01,05:50:00,0.37,-1.31,0.2,0.07,0.21,-0.37,0.08
608,2021-01-01,06:00:00,0.38,-1.34,0.2,0.08,0.21,-0.37,0.08
609,2021-01-01,06:10:00,0.38,-1.36,0.2,0.09,0.21,-0.38,0.08
610,2021-01-01,06:20:00,0.39,-1.39,0.21,0.1,0.21,-0.38,0.08
611,2021-01-01,06:30:00,0.39,-1.41,0.21,0.11,0.21,-0.39,0.08
612,2021-01-01,06:40:00,0.4,-1.43,0.21,0.13,0.21,-0.39,0.08
613,2021-01-01,06:50:00,0.4,-1.45,0.21,0.14,0.22,-0.39,0.09
614,2021-01-01,07:00:00,0.41,-1.47,0.21,0.16,0.22,-0.4,0.08
615,2021-01-01,07:10:00,0.41,-1.49,0.21,0.17,0.22,-0.4,0.09
616,2021-01-01,07:20:00,0.42,-1.51,0.21,0.19,0.22,-0.4,0.1
617,2021-01-01,07:30:00,0.42,-1.53,0.22,0.2,0.22,-0.4,0.1
618,2021-01-01,07:40:00,0.43,-1.55,0.22,0.22,0.22,-0.4,0.11
619,2021-01-01,07:50:00,0.43,-1.58,0.22,0.24,0.22,-0.4,0.11
620,2021-01-01,08:00:00,0.44,-1.62,0.22,0.25,0.22,-0.41,0.12
621,2021-01-01,08:10:00,0.44,-1.67,0.22,0.27,0.23,-0.41,0.12
622,2021-01-01,08:20:00,0.45,-1.73,0.22,0.28,0.23,-0.41,0.12
623,2021-01-01,08:30:00,0.45,-1.8,0.22,0.3,0.23,-0.42,0.13
624,2021-01-01,08:40:00,0.46,-1.87,0.23,0.31,0.23,-0.43,0.13
625,2021-01-01,08:50:00,0.47,-1.94,0.23,0.33,0.23,-0.44,0.13
626,2021-01-01,09:00:00,0.47,-2.02,0.23,0.34,0.23,-0.45,0.13
627,2021-01-01,09:10:00,0.48,-2.09,0.23,0.35,0.24,-0.46,0.14
628,2021-01-01,09:20:00,0.49,-2.16,0.23,0.36,0.24,-0.47,0.17
629,2021-01-01,09:30:00,0.5,-2.23,0.24,0.38,0.24,-0.49,0.19
630,2021-01-01,09:40:00,0.5,-2.33,0.24,0.39,0.24,-0.5,0.21
631,2021-01-01,09:50:00,0.51,-2.45,0.24,0.41,0.25,-0.52,0.23
632,2021-01-01,10:00:00,0.52,-2.61,0.24,0.42,0.25,-0.54,0.26
633,2021-01-01,10:10:00,0.54,-2.81,0.24,0.44,0.25,-0.57,0.29
634,2021-01-01,10:20:00,0.55,-3.05,0.25,0.45,0.25,-0.6,0.33
635,2021-01-01,10:30:00,0.57,-3.33,0.25,0.46,0.26,-0.64,0.37
